0.011999,0.98859,0.0080142
0.00026787,0.017427,0.98271
0.99482,0.014835,0.00072703
0.99337,0.014373,0.00083351
0.013395,0.99064,0.0063554
0.00022933,0.01496,0.9854
0.010018,0.99089,0.0070889
0.00029112,0.025569,0.98291
0.00037539,0.026868,0.97876
0.0095539,0.99085,0.007542
0.010902,0.98838,0.0064131
0.0088449,0.99013,0.0076598
0.00030719,0.018654,0.98293
0.00029495,0.023639,0.9829
0.00045854,0.020581,0.97925
0.010782,0.99085,0.0069029
0.99011,0.014708,0.0010181
0.00049959,0.012747,0.97907
0.00030985,0.026548,0.98199
0.00047902,0.017174,0.97821
0.0069129,0.98552,0.013276
0.99618,0.016538,0.00062824
0.99754,0.017039,0.00049633
0.00025689,0.016626,0.98445
0.99752,0.016476,0.00050497
0.98993,0.015617,0.0010329
0.011324,0.98937,0.0071409
0.0010984,0.24247,0.75886
0.012281,0.98983,0.0073477
0.99705,0.016066,0.00054413
0.99752,0.017215,0.00049684
0.99592,0.016292,0.00064009
0.0017507,0.4628,0.51027
0.99528,0.016168,0.00069286
0.0086055,0.98878,0.009479
0.98993,0.015617,0.0010329
0.0098341,0.985,0.010686
0.010439,0.99076,0.0071755
0.99524,0.012141,0.00069939
0.99472,0.016165,0.00073364
0.99735,0.017642,0.00051537
0.99712,0.015216,0.00053918
0.00026216,0.0085359,0.98513
0.99464,0.015666,0.00073983
0.9976,0.017589,0.00048713
0.99051,0.018028,0.0010278
0.99114,0.014869,0.00096811
0.010131,0.99015,0.0078273
0.00031769,0.030008,0.97992
0.99363,0.015649,0.00081115
0.99548,0.018099,0.0006885
0.0097389,0.98139,0.012356
0.00078356,0.23995,0.80121
0.010413,0.99087,0.0069504
0.00029096,0.026178,0.98204
0.99534,0.014614,0.00068757
0.0069442,0.98759,0.011532
0.00029633,0.025019,0.98003
0.00039903,0.014176,0.98114
0.0073285,0.98814,0.010286
0.00034787,0.027713,0.97891
0.99508,0.016581,0.00070757
0.0017328,0.6348,0.38965
0.009128,0.99034,0.0077008
0.021086,0.98966,0.0056948
0.00025584,0.022391,0.98412
0.99736,0.017939,0.00051603
0.00033175,0.015403,0.97871
0.0086911,0.99104,0.0074429
0.00024133,0.0061861,0.98605
0.99369,0.014732,0.00080427
0.012842,0.98762,0.0057974
0.0087385,0.9911,0.0075924
0.00031007,0.031941,0.97684
0.0065472,0.98221,0.016087
